date,currency,rate
2025-09-09,ZAR,30.4800
2025-09-10,AED,146.1500
2025-09-10,AMD,14.1300
2025-09-10,AUD,354.9600
2025-09-10,AZN,316.6700
2025-09-10,BRL,99.0300
2025-09-10,BYN,158.9400
2025-09-10,CAD,388.7300
2025-09-10,CHF,676.4500
2025-09-10,CNY,75.3800
2025-09-10,CZK,25.9500
2025-09-10,DKK,84.5000
2025-09-10,EUR,630.8500
2025-09-10,GBP,728.7600
2025-09-10,GEL,201.7100
2025-09-10,HKD,68.9300
2025-09-10,HUF,16.0500
2025-09-10,INR,6.0900
2025-09-10,IRR,12.8000
2025-09-10,JPY,3.6600
2025-09-10,KGS,6.1400
2025-09-10,KRW,38.7400
2025-09-10,KWD,1758.7200
2025-09-10,MDL,32.7300
2025-09-10,MXN,28.8800
2025-09-10,MYR,127.7400
2025-09-10,NOK,53.8500
2025-09-10,PLN,148.3400
2025-09-10,RUB,6.4500
2025-09-10,SAR,143.0900
2025-09-10,SEK,57.3400
2025-09-10,SGD,419.2500
2025-09-10,THB,16.9500
2025-09-10,TJS,57.5900
2025-09-10,TRY,13.0100
2025-09-10,UAH,13.0400
2025-09-10,USD,536.7600
2025-09-10,UZS,4.3400
2025-09-10,XDR,735.9800
2025-09-10,ZAR,30.7400
2025-09-11,AED,146.5400
2025-09-11,AMD,14.1600
2025-09-11,AUD,355.3200
2025-09-11,AZN,317.5200
2025-09-11,BRL,99.0800
2025-09-11,BYN,159.2700
2025-09-11,CAD,388.3700
2025-09-11,CHF,674.6900
2025-09-11,CNY,75.5700
2025-09-11,CZK,25.8400
2025-09-11,DKK,84.3500
2025-09-11,EUR,629.6400
2025-09-11,GBP,728.6200
2025-09-11,GEL,202.2500
2025-09-11,HKD,69.1000
2025-09-11,HUF,16.0000
2025-09-11,INR,6.1100
2025-09-11,IRR,12.8000
2025-09-11,JPY,3.6500
2025-09-11,KGS,6.1500
2025-09-11,KRW,38.7500
2025-09-11,KWD,1761.9900
2025-09-11,MDL,32.6600
2025-09-11,MXN,28.8800
2025-09-11,MYR,127.6300
2025-09-11,NOK,54.2200
2025-09-11,PLN,147.8000
2025-09-11,RUB,6.3400
2025-09-11,SAR,143.4700
2025-09-11,SEK,57.5500
2025-09-11,SGD,419.3900
2025-09-11,THB,16.9500
2025-09-11,TJS,57.2600
2025-09-11,TRY,13.0400
2025-09-11,UAH,13.0500
2025-09-11,USD,538.2000
2025-09-11,UZS,4.3600
2025-09-11,XDR,739.2900
2025-09-11,ZAR,30.6500
2025-09-12,AED,146.7200
2025-09-12,AMD,14.1800
2025-09-12,AUD,355.9400
2025-09-12,AZN,317.9300
2025-09-12,BRL,99.6900
2025-09-12,BYN,159.4800
2025-09-12,CAD,388.1900
2025-09-12,CHF,673.9500
2025-09-12,CNY,75.6500
2025-09-12,CZK,25.8100
2025-09-12,DKK,84.3400
2025-09-12,EUR,629.5300
2025-09-12,GBP,728.2000
2025-09-12,GEL,202.2900
2025-09-12,HKD,69.1800
2025-09-12,HUF,16.0300
2025-09-12,INR,6.0900
2025-09-12,IRR,12.8000
2025-09-12,JPY,3.6400
2025-09-12,KGS,6.1600
2025-09-12,KRW,38.7100
2025-09-12,KWD,1763.9600
2025-09-12,MDL,32.7000
2025-09-12,MXN,28.9400
2025-09-12,MYR,127.7300
2025-09-12,NOK,54.2600
2025-09-12,PLN,147.5500
2025-09-12,RUB,6.3400
2025-09-12,SAR,143.6400
2025-09-12,SEK,57.4500
2025-09-12,SGD,419.4300
2025-09-12,THB,16.9200
2025-09-12,TJS,57.3300
2025-09-12,TRY,13.0500
2025-09-12,UAH,13.0400
2025-09-12,USD,538.8900
2025-09-12,UZS,4.3800
2025-09-12,XDR,738.5800
2025-09-12,ZAR,30.7400
2025-09-15,AED,147.2800
2025-09-15,AMD,14.2300
2025-09-15,AUD,359.6000
2025-09-15,AZN,319.0800
2025-09-15,BRL,100.3500
2025-09-15,BYN,159.9600
2025-09-15,CAD,390.9200
2025-09-15,CHF,679.0200
2025-09-15,CNY,75.9500
2025-09-15,CZK,26.1100
2025-09-15,DKK,85.0200
2025-09-15,EUR,634.4600
2025-09-15,GBP,733.1600
2025-09-15,GEL,202.8700
2025-09-15,HKD,69.5000
2025-09-15,HUF,16.2400
2025-09-15,INR,6.1300
2025-09-15,IRR,12.9000
2025-09-15,JPY,3.6600
2025-09-15,KGS,6.1800
2025-09-15,KRW,38.9000
2025-09-15,KWD,1771.2100
2025-09-15,MDL,32.8800
2025-09-15,MXN,29.2900
2025-09-15,MYR,128.7700
2025-09-15,NOK,54.7900
2025-09-15,PLN,149.2400
2025-09-15,RUB,6.4300
2025-09-15,SAR,144.1700
2025-09-15,SEK,58.0200
2025-09-15,SGD,421.7100
2025-09-15,THB,17.0600
2025-09-15,TJS,58.0300
2025-09-15,TRY,13.1300
2025-09-15,UAH,13.1200
2025-09-15,USD,540.8400
2025-09-15,UZS,4.3700
2025-09-15,XDR,740.6400
2025-09-15,ZAR,31.1800
2025-09-16,AED,147.3500
2025-09-16,AMD,14.2400
2025-09-16,AUD,360.1000
2025-09-16,AZN,319.2800
2025-09-16,BRL,101.1200
2025-09-16,BYN,160.1100
2025-09-16,CAD,391.5600
2025-09-16,CHF,680.9000
2025-09-16,CNY,75.9900
2025-09-16,CZK,26.1600
2025-09-16,DKK,85.2200
2025-09-16,EUR,636.0500
2025-09-16,GBP,736.2800
2025-09-16,GEL,202.3900
2025-09-16,HKD,69.5800
2025-09-16,HUF,16.3200
2025-09-16,INR,6.1400
2025-09-16,IRR,12.9000
2025-09-16,JPY,3.6700
2025-09-16,KGS,6.1900
2025-09-16,KRW,38.9900
2025-09-16,KWD,1772.6800
2025-09-16,MDL,32.8400
2025-09-16,MXN,29.3900
2025-09-16,MYR,128.8500
2025-09-16,NOK,55.0200
2025-09-16,PLN,149.7700
2025-09-16,RUB,6.5200
2025-09-16,SAR,144.2800
2025-09-16,SEK,58.2800
2025-09-16,SGD,422.3300
2025-09-16,THB,16.9800
2025-09-16,TJS,57.8200
2025-09-16,TRY,13.1000
2025-09-16,UAH,13.1400
2025-09-16,USD,541.1800
2025-09-16,UZS,4.3600
2025-09-16,XDR,742.4000
2025-09-16,ZAR,31.2000
2025-09-17,AED,146.9000
2025-09-17,AMD,14.2000
2025-09-17,AUD,359.6000
2025-09-17,AZN,318.3100
2025-09-17,BRL,101.4800
2025-09-17,BYN,159.7200
2025-09-17,CAD,392.0200
2025-09-17,CHF,682.0100
2025-09-17,CNY,75.8300
2025-09-17,CZK,26.2000
2025-09-17,DKK,85.3500
2025-09-17,EUR,637.0900
2025-09-17,GBP,735.2300
2025-09-17,GEL,201.6200
2025-09-17,HKD,69.3300
2025-09-17,HUF,16.3400
2025-09-17,INR,6.1300
2025-09-17,IRR,12.8000
2025-09-17,JPY,3.6700
2025-09-17,KGS,6.1700
2025-09-17,KRW,39.0300
2025-09-17,KWD,1768.2900
2025-09-17,MDL,32.8600
2025-09-17,MXN,29.4000
2025-09-17,MYR,128.4600
2025-09-17,NOK,54.9500
2025-09-17,PLN,149.8800
2025-09-17,RUB,6.5200
2025-09-17,SAR,143.8500
2025-09-17,SEK,58.2900
2025-09-17,SGD,422.1800
2025-09-17,THB,17.0300
2025-09-17,TJS,57.8900
2025-09-17,TRY,13.0700
2025-09-17,UAH,13.1200
2025-09-17,USD,539.5400
2025-09-17,UZS,4.3900
2025-09-17,XDR,740.8600
2025-09-17,ZAR,31.0800
2025-09-18,AED,147.3000
2025-09-18,AMD,14.2400
2025-09-18,AUD,360.8000
2025-09-18,AZN,319.1800
2025-09-18,BRL,102.1700
2025-09-18,BYN,160.0100
2025-09-18,CAD,393.3200
2025-09-18,CHF,687.7800
2025-09-18,CNY,76.1500
2025-09-18,CZK,26.3300
2025-09-18,DKK,85.8000
2025-09-18,EUR,640.3400
2025-09-18,GBP,738.0500
2025-09-18,GEL,201.2700
2025-09-18,HKD,69.5800
2025-09-18,HUF,16.4200
2025-09-18,INR,6.1600
2025-09-18,IRR,12.9000
2025-09-18,JPY,3.7000
2025-09-18,KGS,6.1900
2025-09-18,KRW,39.2700
2025-09-18,KWD,1774.2100
2025-09-18,MDL,33.1500
2025-09-18,MXN,29.5800
2025-09-18,MYR,129.2100
2025-09-18,NOK,55.0700
2025-09-18,PLN,150.5300
2025-09-18,RUB,6.5200
2025-09-18,SAR,144.2100
2025-09-18,SEK,58.4600
2025-09-18,SGD,423.8600
2025-09-18,THB,17.0500
2025-09-18,TJS,57.8600
2025-09-18,TRY,13.1000
2025-09-18,UAH,13.1200
2025-09-18,USD,541.0100
2025-09-18,UZS,4.4300
2025-09-18,XDR,744.3200
2025-09-18,ZAR,31.1300
2025-09-19,AED,147.4000
2025-09-19,AMD,14.2500
2025-09-19,AUD,360.2100
2025-09-19,AZN,319.3700
2025-09-19,BRL,101.9400
2025-09-19,BYN,160.1100
2025-09-19,CAD,393.1000
2025-09-19,CHF,687.1500
2025-09-19,CNY,76.1900
2025-09-19,CZK,26.3800
2025-09-19,DKK,85.8500
2025-09-19,EUR,640.7300
2025-09-19,GBP,738.9300
2025-09-19,GEL,200.4200
2025-09-19,HKD,69.6100
2025-09-19,HUF,16.5000
2025-09-19,INR,6.1400
2025-09-19,IRR,12.9000
2025-09-19,JPY,3.6800
2025-09-19,KGS,6.1900
2025-09-19,KRW,39.0700
2025-09-19,KWD,1774.9400
2025-09-19,MDL,33.0100
2025-09-19,MXN,29.6800
2025-09-19,MYR,129.0700
2025-09-19,NOK,55.3500
2025-09-19,PLN,150.6200
2025-09-19,RUB,6.5300
2025-09-19,SAR,144.3300
2025-09-19,SEK,58.3900
2025-09-19,SGD,423.4500
2025-09-19,THB,17.0300
2025-09-19,TJS,58.2100
2025-09-19,TRY,13.1100
2025-09-19,UAH,13.1200
2025-09-19,USD,541.3400
2025-09-19,UZS,4.4400
2025-09-19,XDR,745.8300
2025-09-19,ZAR,31.2500
2025-09-22,AED,147.3500
2025-09-22,AMD,14.1800
2025-09-22,AUD,357.3500
2025-09-22,AZN,319.2900
2025-09-22,BRL,102.0200
2025-09-22,BYN,160.1100
2025-09-22,CAD,392.0000
2025-09-22,CHF,680.7400
2025-09-22,CNY,76.0800
2025-09-22,CZK,26.2400
2025-09-22,DKK,85.2900
2025-09-22,EUR,636.4400
2025-09-22,GBP,730.3900
2025-09-22,GEL,200.0700
2025-09-22,HKD,69.5900
2025-09-22,HUF,16.2900
2025-09-22,INR,6.1400
2025-09-22,IRR,12.9000
2025-09-22,JPY,3.6600
2025-09-22,KGS,6.1900
2025-09-22,KRW,38.7600
2025-09-22,KWD,1772.5900
2025-09-22,MDL,32.9200
2025-09-22,MXN,29.4900
2025-09-22,MYR,128.7300
2025-09-22,NOK,54.6200
2025-09-22,PLN,149.3100
2025-09-22,RUB,6.4900
2025-09-22,SAR,144.3100
2025-09-22,SEK,57.6600
2025-09-22,SGD,421.5500
2025-09-22,THB,17.0000
2025-09-22,TJS,58.3800
2025-09-22,TRY,13.1300
2025-09-22,UAH,13.1000
2025-09-22,USD,541.1900
2025-09-22,UZS,4.4000
2025-09-22,XDR,745.2800
2025-09-22,ZAR,31.1900
2025-09-23,AED,147.7500
2025-09-23,AMD,14.2100
2025-09-23,AUD,357.7800
2025-09-23,AZN,320.1600
2025-09-23,BRL,101.8500
2025-09-23,BYN,160.4500
2025-09-23,CAD,393.1000
2025-09-23,CHF,683.8100
2025-09-23,CNY,76.3000
2025-09-23,CZK,26.3600
2025-09-23,DKK,85.6200
2025-09-23,EUR,638.8900
2025-09-23,GBP,732.5000
2025-09-23,GEL,201.8100
2025-09-23,HKD,69.8400
2025-09-23,HUF,16.4200
2025-09-23,INR,6.1500
2025-09-23,IRR,12.9000
2025-09-23,JPY,3.6700
2025-09-23,KGS,6.2100
2025-09-23,KRW,39.0100
2025-09-23,KWD,1779.8300
2025-09-23,MDL,32.7500
2025-09-23,MXN,29.5200
2025-09-23,MYR,129.2100
2025-09-23,NOK,54.6400
2025-09-23,PLN,149.9700
2025-09-23,RUB,6.5100
2025-09-23,SAR,144.7000
2025-09-23,SEK,57.8300
2025-09-23,SGD,423.0700
2025-09-23,THB,17.0800
2025-09-23,TJS,58.5400
2025-09-23,TRY,13.1100
2025-09-23,UAH,13.1200
2025-09-23,USD,542.6700
2025-09-23,UZS,4.4000
2025-09-23,XDR,744.7100
2025-09-23,ZAR,31.4100
2025-09-24,AED,148.3900
2025-09-24,AMD,14.2500
2025-09-24,AUD,360.0300
2025-09-24,AZN,321.5400
2025-09-24,BRL,102.1500
2025-09-24,BYN,161.2400
2025-09-24,CAD,394.2500
2025-09-24,CHF,688.1400
2025-09-24,CNY,76.6500
2025-09-24,CZK,26.5100
2025-09-24,DKK,86.1300
2025-09-24,EUR,642.8400
2025-09-24,GBP,736.2500
2025-09-24,GEL,203.3600
2025-09-24,HKD,70.1000
2025-09-24,HUF,16.5400
2025-09-24,INR,6.1400
2025-09-24,IRR,13.0000
2025-09-24,JPY,3.6900
2025-09-24,KGS,6.2300
2025-09-24,KRW,39.1100
2025-09-24,KWD,1788.9700
2025-09-24,MDL,33.0300
2025-09-24,MXN,29.7000
2025-09-24,MYR,129.8900
2025-09-24,NOK,55.1700
2025-09-24,PLN,151.0500
2025-09-24,RUB,6.5200
2025-09-24,SAR,145.3100
2025-09-24,SEK,58.6000
2025-09-24,SGD,424.7300
2025-09-24,THB,17.1200
2025-09-24,TJS,58.9200
2025-09-24,TRY,13.1600
2025-09-24,UAH,13.1700
2025-09-24,USD,545.0100
2025-09-24,UZS,4.4700
2025-09-24,XDR,748.2700
2025-09-24,ZAR,31.5000
2025-09-25,AED,147.7900
2025-09-25,AMD,14.2200
2025-09-25,AUD,358.5200
2025-09-25,AZN,320.2400
2025-09-25,BRL,102.7600
2025-09-25,BYN,160.5400
2025-09-25,CAD,391.2900
2025-09-25,CHF,683.0300
2025-09-25,CNY,76.1900
2025-09-25,CZK,26.2500
2025-09-25,DKK,85.4700
2025-09-25,EUR,637.8400
2025-09-25,GBP,730.8800
2025-09-25,GEL,202.6100
2025-09-25,HKD,69.8000
2025-09-25,HUF,16.2900
2025-09-25,INR,6.1200
2025-09-25,IRR,12.9000
2025-09-25,JPY,3.6600
2025-09-25,KGS,6.2100
2025-09-25,KRW,38.7800
2025-09-25,KWD,1781.7200
2025-09-25,MDL,32.8400
2025-09-25,MXN,29.5200
2025-09-25,MYR,129.0800
2025-09-25,NOK,54.6200
2025-09-25,PLN,149.4200
2025-09-25,RUB,6.4900
2025-09-25,SAR,144.7100
2025-09-25,SEK,57.8700
2025-09-25,SGD,421.7900
2025-09-25,THB,16.9700
2025-09-25,TJS,58.3700
2025-09-25,TRY,13.1000
2025-09-25,UAH,13.1000
2025-09-25,USD,542.8000
2025-09-25,UZS,4.4800
2025-09-25,XDR,745.7600
2025-09-25,ZAR,31.3600
2025-09-26,AED,147.4800
2025-09-26,AMD,14.1900
2025-09-26,AUD,356.9700
2025-09-26,AZN,319.5800
2025-09-26,BRL,101.6500
2025-09-26,BYN,160.2100
2025-09-26,CAD,389.8700
2025-09-26,CHF,681.0200
2025-09-26,CNY,76.0500
2025-09-26,CZK,26.2100
2025-09-26,DKK,85.2500
2025-09-26,EUR,636.2600
2025-09-26,GBP,728.2300
2025-09-26,GEL,202.1200
2025-09-26,HKD,69.6500
2025-09-26,HUF,16.3000
2025-09-26,INR,6.1100
2025-09-26,IRR,12.9000
2025-09-26,JPY,3.6400
2025-09-26,KGS,6.1900
2025-09-26,KRW,38.6500
2025-09-26,KWD,1773.9600
2025-09-26,MDL,32.6700
2025-09-26,MXN,29.4000
2025-09-26,MYR,128.7300
2025-09-26,NOK,54.4800
2025-09-26,PLN,149.3000
2025-09-26,RUB,6.4800
2025-09-26,SAR,144.4300
2025-09-26,SEK,57.6200
2025-09-26,SGD,420.4300
2025-09-26,THB,16.8600
2025-09-26,TJS,57.4400
2025-09-26,TRY,13.0600
2025-09-26,UAH,13.0500
2025-09-26,USD,541.6800
2025-09-26,UZS,4.4600
2025-09-26,XDR,742.7200
2025-09-26,ZAR,31.3000
2025-09-29,AED,148.1900
2025-09-29,AMD,14.2300
2025-09-29,AUD,354.9700
2025-09-29,AZN,321.1000
2025-09-29,BRL,101.4600
2025-09-29,BYN,160.9200
2025-09-29,CAD,389.9800
2025-09-29,CHF,680.2400
2025-09-29,CNY,76.2700
2025-09-29,CZK,26.1100
2025-09-29,DKK,85.0500
2025-09-29,EUR,634.7200
2025-09-29,GBP,726.3200
2025-09-29,GEL,203.3100
2025-09-29,HKD,69.9600
2025-09-29,HUF,16.2000
2025-09-29,INR,6.1400
2025-09-29,IRR,13.0000
2025-09-29,JPY,3.6300
2025-09-29,KGS,6.2200
2025-09-29,KRW,38.5500
2025-09-29,KWD,1780.0200
2025-09-29,MDL,32.7100
2025-09-29,MXN,29.4200
2025-09-29,MYR,129.0000
2025-09-29,NOK,54.2100
2025-09-29,PLN,148.6200
2025-09-29,RUB,6.5200
2025-09-29,SAR,145.1200
2025-09-29,SEK,57.4500
2025-09-29,SGD,420.6700
2025-09-29,THB,16.8800
2025-09-29,TJS,58.4000
2025-09-29,TRY,13.1400
2025-09-29,UAH,13.1300
2025-09-29,USD,544.2600
2025-09-29,UZS,4.4800
2025-09-29,XDR,745.9300
2025-09-29,ZAR,31.1500
